          0.244771          0.108182          0.078198          0.063178         -0.088288          0.225785          0.176004          0.244571          2.449227         -4.136775         -6.642048         -5.104085         -1.829501          0.365493          0.407706         -0.384257         -0.655672         -0.359518          0.103398          0.418227          0.288351         -0.118556         -0.225850         -0.139717         -0.328422          0.059791          1.618442          3.067127          2.027608         -3.216081         -5.004383
          0.108181          0.058662          0.047415          0.041935          0.004419          0.123489          0.106409          0.143284          1.392202         -1.228277         -2.353299         -1.874905         -0.693947          0.090723          0.106250         -0.186865         -0.316520         -0.191808          0.000230          0.060088         -0.056685         -0.117852         -0.058035         -0.076341         -0.291212         -0.127554          0.697799          1.355898          0.436339         -3.042207         -5.677422
          0.078197          0.047415          0.041414          0.038397          0.044595          0.113171          0.085238          0.118389          1.186169         -0.594199         -1.440562         -1.207431         -0.474111          0.049112          0.062354         -0.150984         -0.232894         -0.160757         -0.076321         -0.077761         -0.140534         -0.085130          0.003366         -0.065978         -0.310017         -0.198300          0.479206          0.971258          0.059596         -3.088855         -5.956317
          0.063177          0.041935          0.038397          0.038079          0.070374          0.116242          0.088110          0.099205          1.137720         -0.193301         -0.913361         -0.839056         -0.371802          0.009929          0.048306         -0.131389         -0.167874         -0.109459         -0.147684         -0.255441         -0.242776         -0.016850          0.088837         -0.064909         -0.369866         -0.291162          0.330567          0.740766         -0.228693         -3.364254         -6.289696
         -0.088278          0.004422          0.044596          0.070375          4.055773          1.005384          0.843675          1.021076          2.452653         -3.327971         -4.642621         -1.845598          1.252541          1.753254          0.448803         -0.705690         -0.270289          1.272365          1.290959         -1.328460         -3.654222         -1.592648          2.507895          2.820501         -3.505212        -12.618431        -18.360556        -18.334593        -14.469113         -9.305127        -25.813879
          0.225791          0.123493          0.113174          0.116244          1.005412          3.321951          0.979854          0.994950          4.915627         -3.049278         -5.771425         -3.612324         -0.656012          0.027672         -0.352928          0.075101          0.660742          0.357716         -0.486330         -1.520564         -2.227925         -0.593774          2.188895          1.959681         -3.878005        -11.437995        -14.959305        -13.652330        -11.238463        -11.167831        -23.335350
          0.176010          0.106411          0.085239          0.088111          0.843687          0.979839          2.276285          1.103734          6.299695         -1.941860         -5.376977         -3.724699         -0.547142          0.778842         -0.106015         -0.752161          0.332700          1.625925          1.123947         -1.157685         -2.856287         -0.978223          2.620811          2.709999         -3.917229        -12.855595        -17.465998        -16.571005        -14.197190        -14.039196        -15.735086
          0.244574          0.143285          0.118389          0.099205          1.021084          0.994927          1.103730          2.839782         -5.491182        -10.644813        -10.183469         -5.215033         -0.416183          0.974587         -0.012239         -0.925210         -0.275312          1.360715          1.978425         -0.102208         -2.984497         -1.620023          2.502390          2.898256         -4.082270        -13.461631        -17.786942        -15.237530         -9.638437         -4.517841        -18.060221
          2.449347          1.392281          1.186243          1.137794          2.452353          4.915309          6.299522         -5.491331       3413.695801       1031.182617        -61.240452       -226.369980        -25.111311         61.771362         -3.145420        -29.457390          6.435661          6.024747         -4.973255          1.428735         11.754730         11.262780        -24.282219        -30.526634         40.193375         56.803864       -148.207275       -626.875000      -1302.016968      -2072.058838       -116.910721
         -4.136742         -1.228291         -0.594226         -0.193336         -3.328373         -3.049355         -1.942141        -10.645121       1031.178833        849.508850        444.514923         86.254135        -36.866131        -11.442050         12.203794          3.170020          0.285894         -5.331018         -7.234101         -7.690736         -3.247353          6.458967        -10.133773        -21.570665         20.821846         46.807453        -45.758533       -276.203613       -578.538269       -875.576355       -130.608917
         -6.642113         -2.353374         -1.440643         -0.913447         -4.642817         -5.771302         -5.377144        -10.183696        -61.244495        444.513000        520.359985        231.319809        -16.048019        -47.426861         11.228472         20.854822          0.602591         -9.632172         -7.548269         -9.597534         -8.867720          2.232098         -1.036348         -9.642690          8.839769         23.949209        -11.837616        -94.969704       -176.328049       -206.573425        -82.200089
         -5.104217         -1.874992         -1.207510         -0.839129         -1.845366         -3.612093         -3.724591         -5.214988       -226.370850         86.252525        231.318512        198.222565         26.000360        -44.099648         -2.998810         22.049826          5.715064         -7.468579         -7.046211         -7.748919         -7.991442         -0.503076          3.090203          0.485756          2.417388         -0.851581        -19.109610        -36.116295        -19.424593         56.055267        -30.888834
